Local Time,City,Country code,timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,UTC Time
2024-12-05 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,72.0,8.7,105.0,40.0,39.0,35.3,2024-12-05T08:00:00
2024-12-05 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,70.6,10.0,100.0,43.0,42.0,34.0,2024-12-05T09:00:00
2024-12-05 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,106,76.1,12.7,90.0,38.7,37.67,40.7,2024-12-05T10:00:00
2024-12-05 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,96,81.5,15.3,80.0,34.3,33.33,47.3,2024-12-05T11:00:00
2024-12-05 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,87.0,18.0,70.0,30.0,29.0,54.0,2024-12-05T12:00:00
2024-12-05 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,91,89.1,17.7,67.7,32.0,31.0,55.7,2024-12-05T13:00:00
2024-12-05 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,95,91.2,17.3,65.3,34.0,33.0,57.3,2024-12-05T14:00:00
2024-12-05 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,93.4,17.0,63.0,36.0,35.0,59.0,2024-12-05T15:00:00
2024-12-05 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,92.2,16.0,62.3,36.3,35.0,57.0,2024-12-05T16:00:00
2024-12-06 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,91.0,15.0,61.7,36.7,35.0,55.0,2024-12-05T17:00:00
2024-12-06 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,89.9,14.0,61.0,37.0,35.0,53.0,2024-12-05T18:00:00
2024-12-06 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,87.9,13.0,63.3,46.8,41.0,51.7,2024-12-05T19:00:00
2024-12-06 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,86.0,12.0,65.7,56.5,47.0,50.3,2024-12-05T20:00:00
2024-12-06 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,84.0,11.0,68.0,66.3,53.0,49.0,2024-12-05T21:00:00
2024-12-06 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,92.2,11.7,64.3,88.8,71.0,51.7,2024-12-05T22:00:00
2024-12-06 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,10.0,8.0,4.0,101.3,81.0,16.0,2024-12-05T23:00:00
2024-12-06 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,108.5,13.0,57.0,40.0,39.0,57.0,2024-12-06T00:00:00
2024-12-06 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,107.8,12.3,64.0,111.3,89.0,65.0,2024-12-06T01:00:00
2024-12-06 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,219,107.0,11.7,71.0,133.8,107.0,73.0,2024-12-06T02:00:00
2024-12-06 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,106.2,11.0,78.0,103.8,83.0,81.0,2024-12-06T03:00:00
2024-12-06 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,102.3,11.0,83.7,103.8,83.0,74.0,2024-12-06T04:00:00
2024-12-06 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,232,98.4,11.0,89.3,146.3,117.0,67.0,2024-12-06T05:00:00
2024-12-06 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,94.5,11.0,95.0,57.0,56.0,60.0,2024-12-06T06:00:00
2024-12-06 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,221,101.9,11.0,100.7,136.3,109.0,61.7,2024-12-06T07:00:00
2024-12-06 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,109.3,11.0,106.3,126.3,101.0,63.3,2024-12-06T08:00:00
2024-12-06 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,116.7,11.0,112.0,126.3,101.0,65.0,2024-12-06T09:00:00
2024-12-06 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,135.2,12.7,107.7,126.3,101.0,77.0,2024-12-06T10:00:00
2024-12-06 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,224,153.7,14.3,103.3,138.8,111.0,89.0,2024-12-06T11:00:00
2024-12-06 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,172.2,16.0,99.0,53.0,53.0,101.0,2024-12-06T12:00:00
2024-12-06 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,175.3,15.0,90.0,171.3,137.0,105.7,2024-12-06T13:00:00
2024-12-06 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,266,178.4,14.0,81.0,178.8,143.0,110.3,2024-12-06T14:00:00
2024-12-06 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,256,181.5,13.0,72.0,168.8,135.0,115.0,2024-12-06T15:00:00
2024-12-06 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,253,181.7,13.0,64.0,166.3,133.0,112.7,2024-12-06T16:00:00
2024-12-07 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,181.9,13.0,56.0,163.8,131.0,110.3,2024-12-06T17:00:00
2024-12-07 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,182.1,13.0,48.0,46.0,46.0,108.0,2024-12-06T18:00:00
2024-12-07 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,245,182.9,13.0,44.7,158.8,127.0,104.0,2024-12-06T19:00:00
2024-12-07 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,183.6,13.0,41.3,143.8,115.0,100.0,2024-12-06T20:00:00
2024-12-07 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,184.4,13.0,38.0,143.8,115.0,96.0,2024-12-06T21:00:00
2024-12-07 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,187.1,13.3,37.7,131.3,105.0,98.3,2024-12-06T22:00:00
2024-12-07 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,208,189.9,13.7,37.3,123.8,99.0,100.7,2024-12-06T23:00:00
2024-12-07 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,192.6,14.0,37.0,49.0,49.0,103.0,2024-12-07T00:00:00
2024-12-07 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,213,190.8,13.7,37.3,128.8,103.0,107.7,2024-12-07T01:00:00
2024-12-07 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,189.1,13.3,37.7,131.3,105.0,112.3,2024-12-07T02:00:00
2024-12-07 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,187.3,13.0,38.0,131.3,105.0,117.0,2024-12-07T03:00:00
2024-12-07 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,185.4,12.0,46.3,131.3,105.0,119.7,2024-12-07T04:00:00
2024-12-07 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,209,183.4,11.0,54.7,124.6,99.67,122.3,2024-12-07T05:00:00
2024-12-07 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,181.5,10.0,63.0,121.3,97.0,125.0,2024-12-07T06:00:00
2024-12-07 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,10.0,4.0,4.0,81.3,65.0,16.0,2024-12-07T07:00:00
2024-12-07 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,133,178.4,10.0,65.7,55.8,47.67,122.3,2024-12-07T08:00:00
2024-12-07 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,176.8,10.0,67.0,23.0,23.0,121.0,2024-12-07T09:00:00
2024-12-07 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,176.8,10.0,61.3,33.7,30.0,115.3,2024-12-07T10:00:00
2024-12-07 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,176.8,10.0,55.7,44.3,37.0,109.7,2024-12-07T11:00:00
2024-12-07 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,176.8,10.0,50.0,55.0,44.0,104.0,2024-12-07T12:00:00
2024-12-07 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,174.3,9.7,50.3,47.5,38.0,99.3,2024-12-07T13:00:00
2024-12-07 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,171.8,9.3,50.7,47.5,38.0,94.7,2024-12-07T14:00:00
2024-12-07 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,74,169.2,9.0,51.0,28.8,23.0,90.0,2024-12-07T15:00:00
2024-12-07 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,164.0,8.7,50.7,30.0,24.0,88.0,2024-12-07T16:00:00
2024-12-08 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,158.7,8.3,50.3,37.5,30.0,86.0,2024-12-07T17:00:00
2024-12-08 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,153.5,8.0,50.0,32.5,26.0,84.0,2024-12-07T18:00:00
2024-12-08 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,152.9,7.7,50.0,23.8,19.0,83.0,2024-12-07T19:00:00
2024-12-08 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,65,152.3,7.3,50.0,23.8,19.0,82.0,2024-12-07T20:00:00
2024-12-08 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,63,151.7,7.0,50.0,22.5,18.0,81.0,2024-12-07T21:00:00
2024-12-08 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,155.4,7.7,48.7,25.0,20.0,84.3,2024-12-07T22:00:00
2024-12-08 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,69,159.1,8.3,47.3,26.3,21.0,87.7,2024-12-07T23:00:00
2024-12-08 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,162.8,9.0,46.0,30.0,24.0,91.0,2024-12-08T00:00:00
2024-12-08 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,163.8,9.0,48.3,37.5,30.0,99.7,2024-12-08T01:00:00
2024-12-08 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,164.8,9.0,50.7,37.5,30.0,108.3,2024-12-08T02:00:00
2024-12-08 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,165.7,9.0,53.0,32.5,26.0,117.0,2024-12-08T03:00:00
2024-12-08 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,86,164.0,9.0,59.3,35.8,28.67,123.0,2024-12-08T04:00:00
2024-12-08 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,162.2,9.0,65.7,37.5,30.0,129.0,2024-12-08T05:00:00
2024-12-08 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,160.5,9.0,72.0,42.5,34.0,135.0,2024-12-08T06:00:00
2024-12-08 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,10.0,4.0,4.0,52.5,42.0,14.0,2024-12-08T07:00:00
2024-12-08 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,10.0,4.0,4.0,46.3,37.0,14.0,2024-12-08T08:00:00
2024-12-08 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,159.3,11.0,89.0,52.5,42.0,151.0,2024-12-08T09:00:00
2024-12-08 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,128,165.2,12.3,80.3,57.1,45.67,150.0,2024-12-08T10:00:00
2024-12-08 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,171.0,13.7,71.7,55.0,44.0,149.0,2024-12-08T11:00:00
2024-12-08 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,176.8,15.0,63.0,66.3,53.0,148.0,2024-12-08T12:00:00
2024-12-08 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,176.6,14.3,62.7,66.3,53.0,139.7,2024-12-08T13:00:00
2024-12-08 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,176.4,13.7,62.3,73.8,59.0,131.3,2024-12-08T14:00:00
2024-12-08 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,176.2,13.0,62.0,71.3,57.0,123.0,2024-12-08T15:00:00
2024-12-08 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,120.8,10.0,42.7,66.3,53.0,86.7,2024-12-08T16:00:00
2024-12-09 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,65.4,7.0,23.3,58.8,47.0,50.3,2024-12-08T17:00:00
2024-12-09 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,10.0,4.0,4.0,56.3,45.0,14.0,2024-12-08T18:00:00
2024-12-09 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,61.9,6.3,18.3,55.0,44.0,41.7,2024-12-08T19:00:00
2024-12-09 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,118,113.8,8.7,32.7,52.5,42.0,69.3,2024-12-08T20:00:00
2024-12-09 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,91,165.7,11.0,47.0,31.0,31.0,97.0,2024-12-08T21:00:00
2024-12-09 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,115,172.4,12.3,44.0,51.3,41.0,100.0,2024-12-08T22:00:00
2024-12-09 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,179.0,13.7,41.0,58.8,47.0,103.0,2024-12-08T23:00:00
2024-12-09 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,131,185.6,15.0,38.0,58.8,47.0,106.0,2024-12-09T00:00:00
2024-12-09 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,123,186.4,15.0,42.3,55.0,44.0,123.0,2024-12-09T01:00:00
2024-12-09 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,187.1,15.0,46.7,61.3,49.0,140.0,2024-12-09T02:00:00
2024-12-09 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,187.9,15.0,51.0,46.0,46.0,157.0,2024-12-09T03:00:00
2024-12-09 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,184.6,14.7,63.7,60.0,48.0,156.3,2024-12-09T04:00:00
2024-12-09 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,181.3,14.3,76.3,68.8,55.0,155.7,2024-12-09T05:00:00
2024-12-09 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,178.0,14.0,89.0,68.8,55.0,155.0,2024-12-09T06:00:00
2024-12-09 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,172.9,14.7,90.0,96.3,77.0,137.7,2024-12-09T07:00:00
2024-12-09 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,167.9,15.3,91.0,87.1,69.67,120.3,2024-12-09T08:00:00
2024-12-09 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,162.8,16.0,92.0,96.3,77.0,103.0,2024-12-09T09:00:00
2024-12-09 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,182.5,21.0,78.7,118.8,95.0,109.0,2024-12-09T10:00:00
2024-12-09 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,221,202.1,26.0,65.3,136.3,109.0,115.0,2024-12-09T11:00:00
2024-12-09 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,221,221.8,31.0,52.0,136.3,109.0,121.0,2024-12-09T12:00:00
2024-12-09 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,269,229.4,30.3,50.0,181.3,145.0,119.7,2024-12-09T13:00:00
2024-12-09 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,236.9,29.7,48.0,170.4,136.33,118.3,2024-12-09T14:00:00
2024-12-09 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,244.5,29.0,46.0,187.5,150.0,117.0,2024-12-09T15:00:00
2024-12-09 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,238.1,27.0,47.0,190.0,152.0,110.7,2024-12-09T16:00:00
2024-12-10 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,231.7,25.0,48.0,190.0,152.0,104.3,2024-12-09T17:00:00
2024-12-10 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,225.3,23.0,49.0,203.8,163.0,98.0,2024-12-09T18:00:00
2024-12-10 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,222.2,22.0,45.3,230.0,184.0,92.0,2024-12-09T19:00:00
2024-12-10 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,183,219.0,21.0,41.7,228.8,183.0,86.0,2024-12-09T20:00:00
2024-12-10 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,193,215.9,20.0,38.0,241.3,193.0,80.0,2024-12-09T21:00:00
2024-12-10 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,216.9,20.7,41.7,187.5,150.0,82.7,2024-12-09T22:00:00
2024-12-10 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,217.9,21.3,45.3,187.5,150.0,85.3,2024-12-09T23:00:00
2024-12-10 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,213,218.9,22.0,49.0,104.0,103.0,88.0,2024-12-10T00:00:00
2024-12-10 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,237,203.1,21.0,58.3,151.3,121.0,88.7,2024-12-10T01:00:00
2024-12-10 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,233,187.3,20.0,67.7,138.8,117.67,89.3,2024-12-10T02:00:00
2024-12-10 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,242,171.6,19.0,77.0,156.3,125.0,90.0,2024-12-10T03:00:00
2024-12-10 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,165.2,18.7,84.0,188.8,151.0,87.0,2024-12-10T04:00:00
2024-12-10 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,151,158.7,18.3,91.0,188.8,151.0,84.0,2024-12-10T05:00:00
2024-12-10 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,161,152.3,18.0,98.0,201.3,161.0,81.0,2024-12-10T06:00:00
2024-12-10 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,149.0,18.0,98.7,213.8,171.0,77.3,2024-12-10T07:00:00
2024-12-10 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,145.7,18.0,99.3,197.5,158.0,73.7,2024-12-10T08:00:00
2024-12-10 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,142.4,18.0,100.0,238.8,191.0,70.0,2024-12-10T09:00:00
2024-12-10 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,149.0,19.7,87.7,238.8,191.0,70.0,2024-12-10T10:00:00
2024-12-10 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,170,155.6,21.3,75.3,212.5,170.0,70.0,2024-12-10T11:00:00
2024-12-10 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,162.2,23.0,63.0,197.5,158.0,70.0,2024-12-10T12:00:00
2024-12-10 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,161.1,22.7,57.7,197.5,158.0,69.0,2024-12-10T13:00:00
2024-12-10 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,156,159.9,22.3,52.3,195.0,156.0,68.0,2024-12-10T14:00:00
2024-12-10 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,158.7,22.0,47.0,197.5,158.0,67.0,2024-12-10T15:00:00
2024-12-10 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,158,307.5,17.3,34.6,197.5,158.0,53.3,2024-12-10T16:00:00
2024-12-11 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,269,605.0,15.0,9.7,176.0,145.0,26.0,2024-12-10T17:00:00
2024-12-11 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,605.0,8.0,9.7,160.0,131.0,26.0,2024-12-10T18:00:00
2024-12-11 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,232,605.0,10.3,9.7,148.7,117.0,28.0,2024-12-10T19:00:00
2024-12-11 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,250,605.0,8.0,9.7,160.0,131.0,26.0,2024-12-10T20:00:00
2024-12-11 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,195,605.0,15.0,9.7,126.0,89.0,32.0,2024-12-10T21:00:00
2024-12-11 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,198,442.2,14.7,23.2,124.4,91.67,40.0,2024-12-10T22:00:00
2024-12-11 06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,279.5,14.3,36.6,121.3,97.0,48.0,2024-12-10T23:00:00
2024-12-11 07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,205,116.7,14.0,50.0,121.3,97.0,56.0,2024-12-11T00:00:00
2024-12-11 08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,126.3,13.0,50.7,89.2,72.67,69.0,2024-12-11T01:00:00
2024-12-11 09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,135,135.8,12.0,51.3,57.1,48.33,82.0,2024-12-11T02:00:00
2024-12-11 10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,145.3,11.0,52.0,25.0,24.0,95.0,2024-12-11T03:00:00
2024-12-11 11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,166.3,9.7,57.0,103.8,83.0,103.7,2024-12-11T04:00:00
2024-12-11 12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,187.3,8.3,62.0,103.8,83.0,112.3,2024-12-11T05:00:00
2024-12-11 13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,33,208.3,7.0,67.0,8.0,8.0,121.0,2024-12-11T06:00:00
2024-12-11 14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,216,142.2,7.3,46.0,131.3,105.0,86.0,2024-12-11T07:00:00
2024-12-11 15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,76.1,7.7,25.0,126.3,101.0,51.0,2024-12-11T08:00:00
2024-12-11 16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,10.0,8.0,4.0,96.3,77.0,16.0,2024-12-11T09:00:00
2024-12-11 17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,80.6,8.7,15.7,72.2,59.33,48.0,2024-12-11T10:00:00
2024-12-11 18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,117,151.2,9.3,27.3,48.1,41.67,80.0,2024-12-11T11:00:00
2024-12-11 19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,221.8,10.0,39.0,24.0,24.0,112.0,2024-12-11T12:00:00
2024-12-11 20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,79,222.7,10.0,38.0,27.7,25.33,107.3,2024-12-11T13:00:00
2024-12-11 21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,223.7,10.0,37.0,35.0,28.0,102.7,2024-12-11T14:00:00
2024-12-11 22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,224.7,10.0,36.0,35.0,28.0,98.0,2024-12-11T15:00:00
2024-12-11 23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,219.8,9.7,35.7,35.0,28.0,96.7,2024-12-11T16:00:00
2024-12-12 00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,215.0,9.3,35.3,32.5,26.0,95.3,2024-12-11T17:00:00
2024-12-12 01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,210.1,9.0,35.0,27.0,27.0,94.0,2024-12-11T18:00:00
2024-12-12 02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,205.2,9.3,34.7,36.3,29.0,94.3,2024-12-11T19:00:00
2024-12-12 03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,200.4,9.7,34.3,32.5,26.0,94.7,2024-12-11T20:00:00
2024-12-12 04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,80,195.5,10.0,34.0,32.5,26.0,95.0,2024-12-11T21:00:00
2024-12-12 05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,85,196.1,10.3,32.3,35.0,28.0,92.3,2024-12-11T22:00:00
